1600964838 INTERNAL *** MONITORD_STARTED ***
1600964836 INTERNAL *** DAGMAN_STARTED 433.0 ***
1600965003 clean_up_local_level_7_0 EXECUTE 457.0 local - 24
1600965003 register_local_3_0 SUBMIT 458.0 local - 25
1600965003 clean_up_local_level_6_0 POST_SCRIPT_TERMINATED 455.0 local - 22
1600965008 clean_up_local_level_6_0 POST_SCRIPT_SUCCESS 0 local - 22
1600965005 clean_up_local_level_7_0 JOB_TERMINATED 457.0 local - 24
1600965008 clean_up_local_level_7_0 JOB_SUCCESS 0 local - 24
1600965008 clean_up_local_level_7_0 POST_SCRIPT_STARTED 457.0 local - 24
1600965005 register_local_3_0 EXECUTE 458.0 local - 25
1600965007 register_local_3_0 JOB_TERMINATED 458.0 local - 25
1600965008 register_local_3_0 JOB_SUCCESS 0 local - 25
1600965008 register_local_3_0 POST_SCRIPT_STARTED 458.0 local - 25
1600965008 clean_up_local_level_7_0 POST_SCRIPT_TERMINATED 457.0 local - 24
1600965013 clean_up_local_level_7_0 POST_SCRIPT_SUCCESS 0 local - 24
1600965008 register_local_3_0 POST_SCRIPT_TERMINATED 458.0 local - 25
1600965013 register_local_3_0 POST_SCRIPT_SUCCESS 0 local - 25
1600965018 cleanup_Cats_and_Dogs_0_local SUBMIT 459.0 local - 26
1600965021 cleanup_Cats_and_Dogs_0_local EXECUTE 459.0 local - 26
1600965023 cleanup_Cats_and_Dogs_0_local JOB_TERMINATED 459.0 local - 26
1600965028 cleanup_Cats_and_Dogs_0_local JOB_SUCCESS 0 local - 26
1600965028 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_STARTED 459.0 local - 26
1600965028 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_TERMINATED 459.0 local - 26
1600965033 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_SUCCESS 0 local - 26
1600965033 INTERNAL *** DAGMAN_FINISHED 0 ***
1600965035 INTERNAL *** MONITORD_FINISHED 0 ***
