1600115499 INTERNAL *** MONITORD_STARTED ***
1600115497 INTERNAL *** DAGMAN_STARTED 148.0 ***
1600116521 clean_up_local_level_7_0 POST_SCRIPT_TERMINATED 174.0 local - 26
1600116526 clean_up_local_level_7_0 POST_SCRIPT_SUCCESS 0 local - 26
1600116521 clean_up_local_level_6_0 POST_SCRIPT_TERMINATED 172.0 local - 24
1600116526 clean_up_local_level_6_0 POST_SCRIPT_SUCCESS 0 local - 24
1600116531 cleanup_Cats_and_Dogs_0_local SUBMIT 176.0 local - 28
1600116532 cleanup_Cats_and_Dogs_0_local EXECUTE 176.0 local - 28
1600116534 cleanup_Cats_and_Dogs_0_local JOB_TERMINATED 176.0 local - 28
1600116536 cleanup_Cats_and_Dogs_0_local JOB_SUCCESS 0 local - 28
1600116536 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_STARTED 176.0 local - 28
1600116537 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_TERMINATED 176.0 local - 28
1600116541 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_SUCCESS 0 local - 28
1600116541 INTERNAL *** DAGMAN_FINISHED 0 ***
1600116542 INTERNAL *** MONITORD_FINISHED 0 ***
