1600378074 INTERNAL *** MONITORD_STARTED ***
1600378072 INTERNAL *** DAGMAN_STARTED 228.0 ***
1600378102 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 3
1600378097 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 233.0 local - 5
1600378102 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 5
1600378097 stage_in_remote_local_3_0 POST_SCRIPT_TERMINATED 235.0 local - 7
1600378102 stage_in_remote_local_3_0 POST_SCRIPT_SUCCESS 0 local - 7
1600378099 stage_in_local_local_0_0 JOB_TERMINATED 234.0 local - 6
1600378102 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 6
1600378102 stage_in_local_local_0_0 POST_SCRIPT_STARTED 234.0 local - 6
1600378102 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 234.0 local - 6
1600378107 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 6
1600378113 preprocess1_py_ID0000001 SUBMIT 237.0 condorpool - 9
1600378117 preprocess1_py_ID0000001 EXECUTE 237.0 condorpool - 9
1600378120 preprocess1_py_ID0000001 JOB_TERMINATED 237.0 condorpool - 9
1600378123 preprocess1_py_ID0000001 JOB_SUCCESS 0 condorpool - 9
1600378123 preprocess1_py_ID0000001 POST_SCRIPT_STARTED 237.0 condorpool - 9
1600378123 preprocess1_py_ID0000001 POST_SCRIPT_TERMINATED 237.0 condorpool - 9
1600378128 preprocess1_py_ID0000001 POST_SCRIPT_SUCCESS 0 condorpool - 9
1600378133 clean_up_local_level_3_0 SUBMIT 238.0 local - 10
1600378133 stage_out_local_local_0_0 SUBMIT 239.0 local - 11
1600378133 Augmentation_py_ID0000002 SUBMIT 240.0 condorpool - 12
1600378134 Augmentation_py_ID0000002 EXECUTE 240.0 condorpool - 12
1600378137 clean_up_local_level_3_0 EXECUTE 238.0 local - 10
1600378137 stage_out_local_local_0_0 EXECUTE 239.0 local - 11
1600378138 Augmentation_py_ID0000002 JOB_TERMINATED 240.0 condorpool - 12
1600378138 Augmentation_py_ID0000002 JOB_SUCCESS 0 condorpool - 12
1600378138 Augmentation_py_ID0000002 POST_SCRIPT_STARTED 240.0 condorpool - 12
1600378139 Augmentation_py_ID0000002 POST_SCRIPT_TERMINATED 240.0 condorpool - 12
1600378143 Augmentation_py_ID0000002 POST_SCRIPT_SUCCESS 0 condorpool - 12
1600378141 stage_out_local_local_0_0 JOB_TERMINATED 239.0 local - 11
1600378143 stage_out_local_local_0_0 JOB_SUCCESS 0 local - 11
1600378143 stage_out_local_local_0_0 POST_SCRIPT_STARTED 239.0 local - 11
1600378143 stage_out_local_local_0_0 POST_SCRIPT_TERMINATED 239.0 local - 11
1600378148 stage_out_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 11
1600378148 stage_out_local_local_1_0 SUBMIT 241.0 local - 13
1600378148 Data_Split_py_ID0000003 SUBMIT 242.0 condorpool - 14
1600378150 Data_Split_py_ID0000003 EXECUTE 242.0 condorpool - 14
1600378151 clean_up_local_level_3_0 JOB_TERMINATED 238.0 local - 10
1600378153 clean_up_local_level_3_0 JOB_SUCCESS 0 local - 10
1600378153 clean_up_local_level_3_0 POST_SCRIPT_STARTED 238.0 local - 10
1600378151 stage_out_local_local_1_0 EXECUTE 241.0 local - 13
1600378152 Data_Split_py_ID0000003 JOB_TERMINATED 242.0 condorpool - 14
1600378153 Data_Split_py_ID0000003 JOB_SUCCESS 0 condorpool - 14
1600378153 Data_Split_py_ID0000003 POST_SCRIPT_STARTED 242.0 condorpool - 14
1600378153 clean_up_local_level_4_0 SUBMIT 243.0 local - 15
1600378153 register_local_0_0 SUBMIT 244.0 local - 16
1600378153 clean_up_local_level_3_0 POST_SCRIPT_TERMINATED 238.0 local - 10
1600378158 clean_up_local_level_3_0 POST_SCRIPT_SUCCESS 0 local - 10
1600378153 Data_Split_py_ID0000003 POST_SCRIPT_TERMINATED 242.0 condorpool - 14
1600378158 Data_Split_py_ID0000003 POST_SCRIPT_SUCCESS 0 condorpool - 14
1600378158 clean_up_local_level_4_0 EXECUTE 243.0 local - 15
1600378158 register_local_0_0 EXECUTE 244.0 local - 16
1600378159 stage_out_local_local_1_0 JOB_TERMINATED 241.0 local - 13
1600378164 stage_out_local_local_1_0 JOB_SUCCESS 0 local - 13
1600378164 stage_out_local_local_1_0 POST_SCRIPT_STARTED 241.0 local - 13
1600378160 register_local_0_0 JOB_TERMINATED 244.0 local - 16
1600378164 register_local_0_0 JOB_SUCCESS 0 local - 16
1600378164 register_local_0_0 POST_SCRIPT_STARTED 244.0 local - 16
1600378163 stage_out_local_local_2_0 SUBMIT 245.0 local - 17
1600378164 VGG_model_py_ID0000004 SUBMIT 246.0 condorpool - 18
1600378164 register_local_0_0 POST_SCRIPT_TERMINATED 244.0 local - 16
1600378169 register_local_0_0 POST_SCRIPT_SUCCESS 0 local - 16
1600378164 stage_out_local_local_1_0 POST_SCRIPT_TERMINATED 241.0 local - 13
1600378169 stage_out_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 13
1600378165 VGG_model_py_ID0000004 EXECUTE 246.0 condorpool - 18
1600378168 stage_out_local_local_2_0 EXECUTE 245.0 local - 17
1600378172 stage_out_local_local_2_0 JOB_TERMINATED 245.0 local - 17
1600378174 stage_out_local_local_2_0 JOB_SUCCESS 0 local - 17
1600378174 stage_out_local_local_2_0 POST_SCRIPT_STARTED 245.0 local - 17
1600378174 clean_up_local_level_4_0 JOB_TERMINATED 243.0 local - 15
1600378174 clean_up_local_level_4_0 JOB_SUCCESS 0 local - 15
1600378174 clean_up_local_level_4_0 POST_SCRIPT_STARTED 243.0 local - 15
1600378174 clean_up_local_level_5_0 SUBMIT 247.0 local - 19
1600378174 clean_up_local_level_5_0 EXECUTE 247.0 local - 19
1600378174 register_local_1_0 SUBMIT 248.0 local - 20
1600378174 stage_out_local_local_2_0 POST_SCRIPT_TERMINATED 245.0 local - 17
1600378179 stage_out_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 17
1600378174 clean_up_local_level_4_0 POST_SCRIPT_TERMINATED 243.0 local - 15
1600378179 clean_up_local_level_4_0 POST_SCRIPT_SUCCESS 0 local - 15
1600378179 register_local_1_0 EXECUTE 248.0 local - 20
1600378181 register_local_1_0 JOB_TERMINATED 248.0 local - 20
1600378184 register_local_1_0 JOB_SUCCESS 0 local - 20
1600378184 register_local_1_0 POST_SCRIPT_STARTED 248.0 local - 20
1600378182 clean_up_local_level_5_0 JOB_TERMINATED 247.0 local - 19
1600378184 clean_up_local_level_5_0 JOB_SUCCESS 0 local - 19
1600378184 clean_up_local_level_5_0 POST_SCRIPT_STARTED 247.0 local - 19
1600378184 register_local_1_0 POST_SCRIPT_TERMINATED 248.0 local - 20
1600378189 register_local_1_0 POST_SCRIPT_SUCCESS 0 local - 20
1600378184 clean_up_local_level_5_0 POST_SCRIPT_TERMINATED 247.0 local - 19
1600378189 clean_up_local_level_5_0 POST_SCRIPT_SUCCESS 0 local - 19
1600378189 register_local_2_0 SUBMIT 249.0 local - 21
1600378191 register_local_2_0 EXECUTE 249.0 local - 21
1600378193 register_local_2_0 JOB_TERMINATED 249.0 local - 21
1600378194 register_local_2_0 JOB_SUCCESS 0 local - 21
1600378194 register_local_2_0 POST_SCRIPT_STARTED 249.0 local - 21
1600378195 register_local_2_0 POST_SCRIPT_TERMINATED 249.0 local - 21
1600378199 register_local_2_0 POST_SCRIPT_SUCCESS 0 local - 21
1600378198 VGG_model_py_ID0000004 JOB_TERMINATED 246.0 condorpool - 18
1600378199 VGG_model_py_ID0000004 JOB_SUCCESS 0 condorpool - 18
1600378199 VGG_model_py_ID0000004 POST_SCRIPT_STARTED 246.0 condorpool - 18
1600378199 VGG_model_py_ID0000004 POST_SCRIPT_TERMINATED 246.0 condorpool - 18
1600378204 VGG_model_py_ID0000004 POST_SCRIPT_SUCCESS 0 condorpool - 18
1600378209 clean_up_local_level_6_0 SUBMIT 250.0 local - 22
1600378209 stage_out_local_local_3_0 SUBMIT 251.0 local - 23
1600378214 clean_up_local_level_6_0 EXECUTE 250.0 local - 22
1600378214 stage_out_local_local_3_0 EXECUTE 251.0 local - 23
1600378217 stage_out_local_local_3_0 JOB_TERMINATED 251.0 local - 23
1600378219 stage_out_local_local_3_0 JOB_SUCCESS 0 local - 23
1600378219 stage_out_local_local_3_0 POST_SCRIPT_STARTED 251.0 local - 23
1600378219 stage_out_local_local_3_0 POST_SCRIPT_TERMINATED 251.0 local - 23
1600378224 stage_out_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 23
1600378229 clean_up_local_level_7_0 SUBMIT 252.0 local - 24
1600378229 register_local_3_0 SUBMIT 253.0 local - 25
1600378230 clean_up_local_level_6_0 JOB_TERMINATED 250.0 local - 22
1600378234 clean_up_local_level_6_0 JOB_SUCCESS 0 local - 22
1600378234 clean_up_local_level_6_0 POST_SCRIPT_STARTED 250.0 local - 22
1600378230 clean_up_local_level_7_0 EXECUTE 252.0 local - 24
1600378230 register_local_3_0 EXECUTE 253.0 local - 25
1600378232 register_local_3_0 JOB_TERMINATED 253.0 local - 25
1600378234 register_local_3_0 JOB_SUCCESS 0 local - 25
1600378234 register_local_3_0 POST_SCRIPT_STARTED 253.0 local - 25
1600378232 clean_up_local_level_7_0 JOB_TERMINATED 252.0 local - 24
1600378234 clean_up_local_level_7_0 JOB_SUCCESS 0 local - 24
1600378234 clean_up_local_level_7_0 POST_SCRIPT_STARTED 252.0 local - 24
1600378235 clean_up_local_level_6_0 POST_SCRIPT_TERMINATED 250.0 local - 22
1600378239 clean_up_local_level_6_0 POST_SCRIPT_SUCCESS 0 local - 22
1600378235 clean_up_local_level_7_0 POST_SCRIPT_TERMINATED 252.0 local - 24
1600378239 clean_up_local_level_7_0 POST_SCRIPT_SUCCESS 0 local - 24
1600378235 register_local_3_0 POST_SCRIPT_TERMINATED 253.0 local - 25
1600378239 register_local_3_0 POST_SCRIPT_SUCCESS 0 local - 25
1600378244 cleanup_Cats_and_Dogs_0_local SUBMIT 254.0 local - 26
1600378245 cleanup_Cats_and_Dogs_0_local EXECUTE 254.0 local - 26
1600378247 cleanup_Cats_and_Dogs_0_local JOB_TERMINATED 254.0 local - 26
1600378249 cleanup_Cats_and_Dogs_0_local JOB_SUCCESS 0 local - 26
1600378249 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_STARTED 254.0 local - 26
1600378249 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_TERMINATED 254.0 local - 26
1600378254 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_SUCCESS 0 local - 26
1600378254 INTERNAL *** DAGMAN_FINISHED 0 ***
1600378256 INTERNAL *** MONITORD_FINISHED 0 ***
