1602001019 INTERNAL *** MONITORD_STARTED ***
1602001017 INTERNAL *** DAGMAN_STARTED 48.0 ***
1602001041 stage_in_local_local_3_0 JOB_TERMINATED 54.0 local - 6
1602001042 stage_in_local_local_3_0 JOB_SUCCESS 0 local - 6
1602001042 stage_in_local_local_3_0 POST_SCRIPT_STARTED 54.0 local - 6
1602001042 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 52.0 local - 4
1602001047 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 4
1602001042 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 51.0 local - 3
1602001047 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 3
1602001042 stage_in_remote_local_3_0 POST_SCRIPT_TERMINATED 55.0 local - 7
1602001047 stage_in_remote_local_3_0 POST_SCRIPT_SUCCESS 0 local - 7
1602001042 stage_in_local_local_3_0 POST_SCRIPT_TERMINATED 54.0 local - 6
1602001047 stage_in_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 6
1602001042 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 50.0 local - 2
1602001047 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 2
1602001044 stage_in_local_local_0_0 JOB_TERMINATED 53.0 local - 5
1602001047 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 5
1602001047 stage_in_local_local_0_0 POST_SCRIPT_STARTED 53.0 local - 5
1602001047 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 53.0 local - 5
1602001052 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 5
1602001057 preprocess1_py_ID0000001 SUBMIT 56.0 condorpool - 8
1602001065 preprocess1_py_ID0000001 EXECUTE 56.0 condorpool - 8
1602001068 preprocess1_py_ID0000001 JOB_TERMINATED 56.0 condorpool - 8
1602001072 preprocess1_py_ID0000001 JOB_SUCCESS 0 condorpool - 8
1602001072 preprocess1_py_ID0000001 POST_SCRIPT_STARTED 56.0 condorpool - 8
1602001073 preprocess1_py_ID0000001 POST_SCRIPT_TERMINATED 56.0 condorpool - 8
1602001077 preprocess1_py_ID0000001 POST_SCRIPT_SUCCESS 0 condorpool - 8
1602001082 clean_up_local_level_3_0 SUBMIT 57.0 local - 9
1602001082 stage_out_local_local_0_0 SUBMIT 58.0 local - 10
1602001082 Augmentation_py_ID0000002 SUBMIT 59.0 condorpool - 11
1602001083 Augmentation_py_ID0000002 EXECUTE 59.0 condorpool - 11
1602001086 stage_out_local_local_0_0 EXECUTE 58.0 local - 10
1602001086 clean_up_local_level_3_0 EXECUTE 57.0 local - 9
1602001087 Augmentation_py_ID0000002 JOB_TERMINATED 59.0 condorpool - 11
1602001087 Augmentation_py_ID0000002 JOB_SUCCESS 0 condorpool - 11
1602001087 Augmentation_py_ID0000002 POST_SCRIPT_STARTED 59.0 condorpool - 11
1602001087 Augmentation_py_ID0000002 POST_SCRIPT_TERMINATED 59.0 condorpool - 11
1602001092 Augmentation_py_ID0000002 POST_SCRIPT_SUCCESS 0 condorpool - 11
1602001090 stage_out_local_local_0_0 JOB_TERMINATED 58.0 local - 10
1602001092 stage_out_local_local_0_0 JOB_SUCCESS 0 local - 10
1602001092 stage_out_local_local_0_0 POST_SCRIPT_STARTED 58.0 local - 10
1602001093 stage_out_local_local_0_0 POST_SCRIPT_TERMINATED 58.0 local - 10
1602001097 stage_out_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 10
1602001097 stage_out_local_local_1_0 SUBMIT 60.0 local - 12
1602001097 Data_Split_py_ID0000003 SUBMIT 61.0 condorpool - 13
1602001098 Data_Split_py_ID0000003 EXECUTE 61.0 condorpool - 13
1602001100 clean_up_local_level_3_0 JOB_TERMINATED 57.0 local - 9
1602001102 clean_up_local_level_3_0 JOB_SUCCESS 0 local - 9
1602001102 clean_up_local_level_3_0 POST_SCRIPT_STARTED 57.0 local - 9
1602001100 stage_out_local_local_1_0 EXECUTE 60.0 local - 12
1602001101 Data_Split_py_ID0000003 JOB_TERMINATED 61.0 condorpool - 13
1602001102 Data_Split_py_ID0000003 JOB_SUCCESS 0 condorpool - 13
1602001102 Data_Split_py_ID0000003 POST_SCRIPT_STARTED 61.0 condorpool - 13
1602001102 clean_up_local_level_4_0 SUBMIT 62.0 local - 14
1602001102 register_local_0_0 SUBMIT 63.0 local - 15
1602001102 clean_up_local_level_3_0 POST_SCRIPT_TERMINATED 57.0 local - 9
1602001107 clean_up_local_level_3_0 POST_SCRIPT_SUCCESS 0 local - 9
1602001102 Data_Split_py_ID0000003 POST_SCRIPT_TERMINATED 61.0 condorpool - 13
1602001107 Data_Split_py_ID0000003 POST_SCRIPT_SUCCESS 0 condorpool - 13
1602001106 clean_up_local_level_4_0 EXECUTE 62.0 local - 14
1602001106 register_local_0_0 EXECUTE 63.0 local - 15
1602001108 stage_out_local_local_1_0 JOB_TERMINATED 60.0 local - 12
1602001112 stage_out_local_local_1_0 JOB_SUCCESS 0 local - 12
1602001112 stage_out_local_local_1_0 POST_SCRIPT_STARTED 60.0 local - 12
1602001108 register_local_0_0 JOB_TERMINATED 63.0 local - 15
1602001112 register_local_0_0 JOB_SUCCESS 0 local - 15
1602001112 register_local_0_0 POST_SCRIPT_STARTED 63.0 local - 15
1602001112 stage_out_local_local_2_0 SUBMIT 64.0 local - 16
1602001112 VGG_model_py_ID0000004 SUBMIT 65.0 condorpool - 17
1602001113 register_local_0_0 POST_SCRIPT_TERMINATED 63.0 local - 15
1602001117 register_local_0_0 POST_SCRIPT_SUCCESS 0 local - 15
1602001113 stage_out_local_local_1_0 POST_SCRIPT_TERMINATED 60.0 local - 12
1602001117 stage_out_local_local_1_0 POST_SCRIPT_SUCCESS 0 local - 12
1602001114 VGG_model_py_ID0000004 EXECUTE 65.0 condorpool - 17
1602001118 stage_out_local_local_2_0 EXECUTE 64.0 local - 16
1602001122 clean_up_local_level_5_0 SUBMIT 66.0 local - 18
1602001122 register_local_1_0 SUBMIT 67.0 local - 19
1602001122 stage_out_local_local_2_0 JOB_TERMINATED 64.0 local - 16
1602001127 stage_out_local_local_2_0 JOB_SUCCESS 0 local - 16
1602001127 stage_out_local_local_2_0 POST_SCRIPT_STARTED 64.0 local - 16
1602001122 register_local_1_0 EXECUTE 67.0 local - 19
1602001122 clean_up_local_level_5_0 EXECUTE 66.0 local - 18
1602001122 clean_up_local_level_4_0 JOB_TERMINATED 62.0 local - 14
1602001127 clean_up_local_level_4_0 JOB_SUCCESS 0 local - 14
1602001127 clean_up_local_level_4_0 POST_SCRIPT_STARTED 62.0 local - 14
1602001124 register_local_1_0 JOB_TERMINATED 67.0 local - 19
1602001127 register_local_1_0 JOB_SUCCESS 0 local - 19
1602001127 register_local_1_0 POST_SCRIPT_STARTED 67.0 local - 19
1602001127 stage_out_local_local_2_0 POST_SCRIPT_TERMINATED 64.0 local - 16
1602001132 stage_out_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 16
1602001127 register_local_1_0 POST_SCRIPT_TERMINATED 67.0 local - 19
1602001132 register_local_1_0 POST_SCRIPT_SUCCESS 0 local - 19
1602001127 clean_up_local_level_4_0 POST_SCRIPT_TERMINATED 62.0 local - 14
1602001132 clean_up_local_level_4_0 POST_SCRIPT_SUCCESS 0 local - 14
1602001130 clean_up_local_level_5_0 JOB_TERMINATED 66.0 local - 18
1602001132 clean_up_local_level_5_0 JOB_SUCCESS 0 local - 18
1602001132 clean_up_local_level_5_0 POST_SCRIPT_STARTED 66.0 local - 18
1602001132 clean_up_local_level_5_0 POST_SCRIPT_TERMINATED 66.0 local - 18
1602001137 clean_up_local_level_5_0 POST_SCRIPT_SUCCESS 0 local - 18
1602001137 register_local_2_0 SUBMIT 68.0 local - 20
1602001139 register_local_2_0 EXECUTE 68.0 local - 20
1602001141 register_local_2_0 JOB_TERMINATED 68.0 local - 20
1602001142 register_local_2_0 JOB_SUCCESS 0 local - 20
1602001142 register_local_2_0 POST_SCRIPT_STARTED 68.0 local - 20
1602001143 register_local_2_0 POST_SCRIPT_TERMINATED 68.0 local - 20
1602001147 register_local_2_0 POST_SCRIPT_SUCCESS 0 local - 20
1602001350 VGG_model_py_ID0000004 JOB_TERMINATED 65.0 condorpool - 17
1602001352 VGG_model_py_ID0000004 JOB_SUCCESS 0 condorpool - 17
1602001352 VGG_model_py_ID0000004 POST_SCRIPT_STARTED 65.0 condorpool - 17
1602001352 VGG_model_py_ID0000004 POST_SCRIPT_TERMINATED 65.0 condorpool - 17
1602001357 VGG_model_py_ID0000004 POST_SCRIPT_SUCCESS 0 condorpool - 17
1602001362 clean_up_local_level_6_0 SUBMIT 69.0 local - 21
1602001362 stage_out_local_local_3_0 SUBMIT 70.0 local - 22
1602001364 stage_out_local_local_3_0 EXECUTE 70.0 local - 22
1602001364 clean_up_local_level_6_0 EXECUTE 69.0 local - 21
1602001368 stage_out_local_local_3_0 JOB_TERMINATED 70.0 local - 22
1602001372 stage_out_local_local_3_0 JOB_SUCCESS 0 local - 22
1602001372 stage_out_local_local_3_0 POST_SCRIPT_STARTED 70.0 local - 22
1602001372 stage_out_local_local_3_0 POST_SCRIPT_TERMINATED 70.0 local - 22
1602001377 stage_out_local_local_3_0 POST_SCRIPT_SUCCESS 0 local - 22
1602001380 clean_up_local_level_6_0 JOB_TERMINATED 69.0 local - 21
1602001382 clean_up_local_level_6_0 JOB_SUCCESS 0 local - 21
1602001382 clean_up_local_level_6_0 POST_SCRIPT_STARTED 69.0 local - 21
1602001382 clean_up_local_level_7_0 SUBMIT 71.0 local - 23
1602001382 clean_up_local_level_7_0 EXECUTE 71.0 local - 23
1602001382 register_local_3_0 SUBMIT 72.0 local - 24
1602001383 clean_up_local_level_6_0 POST_SCRIPT_TERMINATED 69.0 local - 21
1602001387 clean_up_local_level_6_0 POST_SCRIPT_SUCCESS 0 local - 21
1602001384 register_local_3_0 EXECUTE 72.0 local - 24
1602001386 register_local_3_0 JOB_TERMINATED 72.0 local - 24
1602001387 register_local_3_0 JOB_SUCCESS 0 local - 24
1602001387 register_local_3_0 POST_SCRIPT_STARTED 72.0 local - 24
1602001386 clean_up_local_level_7_0 JOB_TERMINATED 71.0 local - 23
1602001387 clean_up_local_level_7_0 JOB_SUCCESS 0 local - 23
1602001387 clean_up_local_level_7_0 POST_SCRIPT_STARTED 71.0 local - 23
1602001387 register_local_3_0 POST_SCRIPT_TERMINATED 72.0 local - 24
1602001392 register_local_3_0 POST_SCRIPT_SUCCESS 0 local - 24
1602001387 clean_up_local_level_7_0 POST_SCRIPT_TERMINATED 71.0 local - 23
1602001392 clean_up_local_level_7_0 POST_SCRIPT_SUCCESS 0 local - 23
1602001397 cleanup_Cats_and_Dogs_0_local SUBMIT 73.0 local - 25
1602001402 cleanup_Cats_and_Dogs_0_local EXECUTE 73.0 local - 25
1602001404 cleanup_Cats_and_Dogs_0_local JOB_TERMINATED 73.0 local - 25
1602001407 cleanup_Cats_and_Dogs_0_local JOB_SUCCESS 0 local - 25
1602001407 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_STARTED 73.0 local - 25
1602001407 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_TERMINATED 73.0 local - 25
1602001412 cleanup_Cats_and_Dogs_0_local POST_SCRIPT_SUCCESS 0 local - 25
1602001412 INTERNAL *** DAGMAN_FINISHED 0 ***
1602001414 INTERNAL *** MONITORD_FINISHED 0 ***
